essay_id,essay_set,essay,score,p4_mbart50_m2m
10385,4,The author concude the story with that paragraph because its what she solemely promoted herself.,0.0,लेखकले कथालाई त्यो अनुच्छेदसँग संकुचित गरिदिए किनभने यो त्यही हो जुन उनले स्वयंलाई मात्र प्रोत्साहित गरिन्।
10386,4,"In “Winter Hibiscus” by Minfong Ho, the author’s purpose in concluding the story with “When they come back, Saeng  vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then l will take that test again,” was to show how the hibiscus and the other plants in the store symbolized Saeng. When Saeng enters the store, she becomes overwhelmed by how many things she had forgotten about living in Vietnam. “Plants that she had not even realized she had known but forgotten grew her back into her childhood world.” This is when Saeng associates herself and her childhood with these plants. When she sees another plant she knows in a pot, she thinks to herself, “How strange to seat in a pot back home it just grew wild, jutting out from the cracks in the brick walls or between filed roofs. “This symbolizes her, because out of her home, she seems to feel strange and caged, too, while at home in Vietnam she was much more free-spirited. The hibiscus plant, when Saeng takes it home, is described by her mother as strong enough to make it through the cold months”. Saeng identifies herself with this description, and so decided that when the hibiscus is done dealing with the bad stuff, she will have, also, and will have budded and grown just like her plant. Then, she will be ready to achieve her goal.",3.0,"मिनोङ होद्वारा लिखित ""वास्ता हिबिस्कस""मा लेखकको कथा समाप्त गर्ने उद्देश्य ""जब तिनीहरू फर्केर आउँछन्, सेङले स्वयंलाई चुपचाप प्रतिज्ञा गरे, वसन्तमा, जब बर्फ झर्छ र geese फर्केर आउँदछन् र यो हिबिस्कस बढिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु,"" कसरी हिबिस्कस र स्टोरमा भएका अन्य वनस्पतिले सेङलाई प्रतीक बनाउँदै थिए भन्ने देखाउन थियो। जब सेङ भण्डारमा पस्न्छन् उनले बिन्यामीनमा बस्ने बारेमा कति कुराहरू भुलेकी थिईन् भन्ने कुराले उनको मन पराउँछ। “उसलाई थाहा नभएको तर बिर्सिएको वनस्पतिहरूले उसलाई आफ्नो बाल्यकालको संसारमा फर्काई ल्यायो।” यस बेला सेङ्गले आफै र आफ्नो बाल्यकाललाई यी वनस्पतिहरूसँग जोड्छिन्। जब उनले एउटा भाँडामा अर्को वनस्पति देख्छिन्, उनले सोच्दछिन्, “घरमा भाँडामा बस्नु कति आश्चर्यजनक हो? यो एकदमै जंगली भयो। यो भित्ताको भित्ताको प्वालहरू वा फाइल गरिएको छतहरू बीचबाट बाहिर निस्किरहेको थियो। यो उनको प्रतीक हो, किनभने उनी आफ्नो घर बाहिर पनि अजनबी र पिंजरेखामा परेकी देखिन्छन्, जबकि उनी वियतनाममा आफ्नो घरमा धेरै स्वतन्त्र थिए। साङ्गले हिबिस्कस वनस्पतिलाई घर लैजाने बेलामा उनको आमाले यसलाई शीत ऋतुमा जीउनका लागि पर्याप्त बलियो बताया।” साङले यस वर्णनसँग आफैलाई पहिचान गर्नुहुन्छ, र यसकारण जब हिबिस्कस खराब कुराहरूसँग व्यवहार गरिरहन्छ तब तिनले पनि, र तिनको वनस्पति जस्तै बुड्नेछन् र बृद्धि गर्नेछन् भन्ने निर्णय गरे । त्यसपछि उसले आफ्नो लक्ष्य प्राप्त गर्न तयार हुनेछ ।"
10387,4,"The author concluded the story with ""when they come back, Saeng vowed silently to herself, in the spring when the snow melts and the geese return and the hibiscus is budding, then I will take that test again. Saeng believes that if the hibiscus can survive through hard times and adapt to changes, and survive she can also. Saeng icoms that even though she has moved to the United States and it is different she is strong enough to survive. Failing her drivers test dosent mean that she is incapable of anything, but trying again with a fresh start like the hibiscus.",2.0,"लेखकले यस कथालाई समाप्त गरे,""जब तिनीहरू फर्केर आउँछन्, सङले स्वयंलाई चुपचाप प्रतिज्ञा गरे, वसन्त ऋतुमा जब बरफ झर्छ र geese फर्केर आउँदछ र hibiscus बुडिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु। साङ विश्वास गर्छन् कि यदि हिबिस्कस कठिन समयहरूबाट बचाउन सक्छ र परिवर्तनहरूसँग अनुकूल हुन सक्छ, र उसले पनि बचाउन सक्छ। साङ इकोमले भन्छिन् कि यद्यपि उनी संयुक्त राज्य अमेरिकामा गएका छन् र यो फरक छ, उनी जीवित रहन पर्याप्त बलियो छन्। उहाँको ड्राइभर परीक्षण असफलताले उसलाई केही गर्न अक्षम तुल्याउँछ, तर हिबिस्कस जस्तै नयाँ सुरुसँगै फेरि प्रयास गरिरहन्छ ।"
10388,4,"The author concludes the story with this @CAPS1 the author wants to show Saeng hasn’t given up. Easly in the story Saeng goes to the green house and starts to cry. When she gets home she says to her mother, “I-I failed the test.” @CAPS1 of this Saeng wanted to go back and try again. That is why the author ended with that paragraph.",1.0,"लेखकले यस @CAPS1 सँग कथा समाप्त गर्दछ लेखकले साङ्गले त्याग नगरेको देखाउन चाहन्छ । सुस्त कथामा सेङ हरियो घरतिर जान्छ र रोउन सुरु गर्छ। जब उनी घर फर्किन् उनले आफ्नो आमालाई भन्छिन्, “म-म परीक्षामा असफल भएँ।” @CAPS1 को यस सेङले फेरि जान र फेरि प्रयास गर्न चाहन्थे। यसकारण लेखकले त्यो अनुच्छेदसँग अन्त्य गर्नुभयो ।"
10389,4,"The last paragraph was added in order to represent the determinedness and adapting to new things in Saeng and her family. In the beginning, Saeng held bitterness at failing the test. But after she remembers her homeland through the flower she accepts it. Just as the flower will bud, she will be a new person and thus pass the test. An example of her being determined to deal with it is that she does make friends, and, though the food she offered was rejected she didn’t give in. The moment of breakdown was as she got the flower. After she got home it was over with and again she accepts the change.",2.0,"साएनङ र तिनका परिवारका नयाँ कुराहरूमा दृढता र अनुकूलताको प्रतिनिधित्व गर्न अन्तिम अनुच्छेद थपियो । सुरुआतमा सेङ्गले परीक्षामा असफलतामा चिन्तितता राख्यो । तर जब तिनले फूलबाट आफ्नो मातृभूमिलाई सम्झिन् तिनले यसलाई स्वीकार गर्छिन्। जसरी फूल फुल्नेछ, त्यसरी नै उसले नयाँ व्यक्ति बन्नेछ र यस प्रकारले परीक्षा पास गर्नेछ। उनी यस समस्याको सामना गर्न दृढ भएका छन् भन्ने उदाहरणको रूपमा उनले साथीहरू पनि बनाउँदछन्, र आफूले प्रस्ताव गरेको खाना अस्वीकार गरिए तापनि उनी आज्ञा पालन गर्दैनन्। विनाशको क्षण जब तिनले फूल प्राप्त गरिन्। घर फर्केपछि यो समाप्त भयो र फेरि उनले परिवर्तन स्वीकार गर्छिन् ।"
10390,4,The author include the last paragraph because Saeng is not going to give up. and she will try again. I think Saeng bought the flower because she had them at her home land and it will help her. For example Saeng started to cry because she miss her homeland.,1.0,लेखकले अन्तिम खण्ड समाविष्ट गर्दछ किनभने साङ्गले छोड्ने छैन । र उसले फेरि प्रयास गर्नेछ । मलाई लाग्छ साइङ्गले फूल किनिन् किनभने तिनको घरको जमीनमा तिनको फूल थियो र यसले तिनलाई मद्दत गर्नेछ। उदाहरणका लागि साङ्गले आफ्नो मातृभूमि बिर्सेर रोइन्।
10391,4,I think that the author concludes the story with this paragraph because he things when the flowers come back they would be batter. I think the he thinks that it would be a better test next time,1.0,म सोच्दछु लेखकले यो अनुच्छेदले कथा समाप्त गर्दछ किनभने जब फूलहरू फर्किन्छन् तब तिनीहरू फ्टर हुनेछन्। मलाई लाग्छ उनी सोच्दछन् कि अर्को पटक यो राम्रो परीक्षण हुनेछ
10392,4,"The author concludes “Winter Hibiscus” with the paragraph because it continues the theme of adjusting to changes in life. In the story, Saeng has come to the United States from Vietnam and it is quite a change. Also changed are the plants. The hibiscus reminds Saeng of Vietnam, but it is different. The mother in the story says, “Its flowers aren’t as pretty, but it’s strong enough to make it through the cold winter months here, this winter hibiscus. “The hibiscus also relates to the theme because it is able to adjust to changes. The final paragraph talks about snow melting, geese returning and the hibiscus budding. These are all changes the author uses to connect to the theme. This adds more understanding to the story’s message. Additionally, the tone of the last paragraph is hopeful, which gives the reader a positive feeling. The tone adds to the theme of the story.",3.0,"यस लेखले जीवन परिवर्तनसँग समायोजनको विषयलाई जारी राख्नु भएकोले ""वास्ता हिबिस्कस"" को समाप्ति यस अनुच्छेदसँग गर्दछ। यस कथामा, साङ्गले वियतनामबाट संयुक्त राज्य अमेरिकामा आएको छ र यो एकदमै परिवर्तन हो। वनस्पतिहरू पनि परिवर्तन भएका छन्। हिबिस्कस साङ्गलाई वियतनामको सम्झन्छ, तर यो फरक छ। यस कथामा आमाले भन्छिन्, ""उनीका फूलहरू त्यति सुन्दर छैनन्, तर यो यहाँको शीतल हिउँद महीनाका लागि पर्याप्त बलियो छ, यो हिउँद हिबिस्कस । ""हाइबिस्कस विषयसँग पनि सम्बन्धित छ किनभने यसले परिवर्तनहरूसँग समायोजन गर्न सक्षम छ । अन्तिम अनुच्छेदले हिँउको सग्लन, geese फर्केर आउने र hibiscus बुड्ने बारे बताउँदछ । यी सबै विषयवस्तुमा जडान गर्न लेखकले प्रयोग गरेको परिवर्तनहरू हुन् । यसले कथाको सन्देशमा अझ बढी समझ थप्दछ। यसको अतिरिक्त, अन्तिम खण्डको स्वर आशावादी छ, जसले पाठकलाई सकारात्मक भावना दिन्छ । टोनले कथाको विषयवस्तुलाई थप्दछ।"
10393,4,The story is about he failing the test. She says she will try next year when the geese come back.,1.0,उहाँ परीक्षामा असफल हुनुको बारेमा कथा हो । उनी भन्छिन् गेसहरू फर्केर आउँदा अर्को वर्ष उनले प्रयास गर्नेछन् ।
10394,4,I think he means thas seasons change and that winter will come again. I think that is the test. ,0.0,म सोच्दछु उहाँको अर्थ थास ऋतु परिवर्तन हुन्छ र त्यो हिउँद फेरि आउनेछ। म सोच्दछु त्यो परीक्षण हो । 
10395,4,"I thinks that the author concludes the story with the given paragraph to show that she is similar to the hibiscus and geese. First, the geese and hibiscus both have a goal, which is to survive the winters. Geese fly south for the winter to stay warm. This is similar to Saeng worse thing both moved to a different environment where they must adapt. Also, Saeng must experience winter along with the hibiscus. The hibiscus needs tobe strong, to overcome winter, from this, it shows Saeng is like her hibiscus because she needs to be strong to overcome the test. If her hibiscus can overcome it’s test, winter then she can survive to cangner her own.",3.0,"मलाई लाग्छ कि लेखकले उहाँ हिबिस्कस र geese सँग समान हुनुहुन्छ भन्ने देखाउनलाई दिइएको अनुच्छेदसँग कथा समाप्त गर्दछ। पहिले, गाइज र हिबिस्कस दुवैको उद्देश्य हिडाइँमा जीवित रहन हो। ओछ्यानहरू शीत ऋतुमा गरम रहन दक्षिणतिर उड्छन्। यो साङ्ग भन्दा खराब वस्तु जस्तै हो दुवैले भिन्न वातावरणमा स्थानान्तरण गरेका छन् जहाँ तिनीहरूलाई अनुकूलन गर्नु पर्दछ । साङ्गले हिबिस्कससँगै हिउँदको अनुभव गर्नुपर्दछ। हिबिस्कसलाई हिउँदलाई जित्न बलियो हुनुपर्दछ। यसबाट सेङ्गलाई आफ्नो हिबिस्कस जस्तै देखिन्छ किनभने परीक्षा जित्न तिनलाई बलियो हुनुपर्दछ। यदि तिम्रा हिबिस्कसले यसलाई परीक्षण जित्न सक्छ भने, ग्रीष्म ऋतुमा तिनी आफ्नो क्यानगर गर्न जीवित रहन सक्छिन् ।"
10396,4,"The author of “Winter Hibiscus” includes “when they come back in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take the test again because it shows that she can adapt to change and still can think about her old country too. An example of how she can keep her old country alive in her life is” But she had grown up eating it and, she admitted to herself, much perferred it to a Big Mac.” This shows that she can still eat the foods she ate back at her old home and try new things at her new home. In conclusion the excerpt shows that the author can put both cultures together and be happy.",2.0,"“ग्रीष्म हिबिस्कस”को लेखकले""जब तिनीहरू 봄मा फर्किन्छन्, जब बर्फ झर्दछ र गाइहरू फर्किन्छन् र यो हिबिस्कस बद्लिदैछ, तब म फेरि परीक्षण गर्नेछु किनभने यसले देखाउँछ कि उनी परिवर्तनका लागि अनुकूल हुन सक्छिन् र अझै पनि उनको पुरानो देश बारे सोच्न सक्छिन्। उनी आफ्नो पुरानो देशलाई आफ्नो जीवनमा कसरी जिउँदो राख्न सक्छिन् भन्ने एउटा उदाहरण यस हो: “तर उनले यसलाई खाँदै ठूलो म्याकलाई धेरै क्षति पुर्याएकी थिइन् र उनले आफैलाई स्वीकार गरेकी थिइन्।” यसले देखाउँछ कि उनी अझै पनि आफ्नो पुरानो घरमा खाएको खाना खान सक्छिन् र आफ्नो नयाँ घरमा नयाँ कुराहरू प्रयास गर्न सक्छिन्। अन्त्यमा उद्धरणले लेखकले दुवै संस्कृतिहरू एकसाथ राख्न र खुशी हुन सक्छ भन्ने देखाउँछ।"
10397,4,"There could be many reasons why the author concludes the story with this paragraph. There could be many different meanings of this paragraph that could have importance to the story. I think that the author includes this to say that when the spring comes, she will have many more reasons to take the driving test. You can break this paragraph down to mean many different things. I interpreted it to mean that when the spring comes back, she will have a new beginning. The snow melting away represents all the hardship she faced in the previous year. The geese returning and the hibiscus budding means that they are also coming back to start the new year. They are too coming back, getting ready to start their new life. It is included at the end to show how Saeng is trying to forget about how she failed the test. She is using this time now to prepare for the next time she is going to take the driving test. She thinks that once she forgets all of the bad things she went through the previous year. She had to move on and be able to pass the driving test the next time around. The author concluded the story with the paragraph to show how Saeng plans to solve her problems. The way you interpret the paragraph gives you different ideas about what it is trying to say. I think that it is showing @CAPS1 new beginning that she will have to go through the next year. ",3.0,"यस अनुच्छेदले लेखकको कथा किन समाप्त गर्दछ भन्ने धेरै कारणहरू हुन सक्दछन् । यो अनुच्छेदको कथाका लागि महत्वपूर्ण हुन सक्ने धेरै भिन्न अर्थहरू हुन सक्दछन् । म सोच्दछु लेखकले यस कुरालाई समावेश गरिरहनु भएको छ ताकि उनीसँग बसन्त आउने बेलामा ड्राइभिङ परीक्षण गर्न धेरै धेरै कारण हुनेछन् भन्ने कुरा भन्नुहुन्छ । तपाईँले यो अनुच्छेदलाई विभिन्न कुराहरूको अर्थमा विभाजित गर्न सक्नुहुन्छ । मैले यसको अर्थ बुझें कि जब वसन्त फर्केर आउँदछ, त्यसले नयाँ शुरूआत पाउनेछ। हिऊँ झर्दै गएकोले अघिल्लो वर्ष उनले सामना गरेको सबै कठिनाइलाई देखाउँछ। फर्केर आउने geese र हिबिस्कस बडिङको अर्थ तिनीहरू पनि नयाँ वर्ष सुरु गर्न फर्केर आउँदैछन्। तिनीहरू पनि फर्केर आउँदैछन्, तिनीहरूको नयाँ जीवन सुरु गर्न तयार छन्। यसले अन्त्यमा साङ्गले परीक्षामा कसरी असफल भएको बारेमा बिर्सन प्रयास गरिरहेको देखाउनेछ । उहाँ अर्को पटक उहाँ ड्राइभिङ परीक्षा लिन जाँदै हुनुहुन्छ भन्ने लागि तयार हुन यस समयलाई अहिले प्रयोग गर्दै हुनुहुन्छ । उनी सोच्दछिन् एकपटक उसले अघिल्लो वर्षको सबै नराम्रा कुराहरू बिर्सिन्। उनी अगाडि जान र अर्को पटक ड्राइभिङ परीक्षा पास गर्न सक्षम हुनुपर्यो । लेखकले आफ्नो समस्याहरू समाधान गर्ने साङ्गको योजना कसरी देखाउने यो अनुच्छेदसँग कथा समाप्त गर्नुभयो । तपाईँले अनुच्छेदको व्याख्या गर्ने तरिकाले यसले के भन्न खोजिरहेको छ भन्ने बारेमा तपाईँलाई फरक विचार दिन्छ । म सोच्दछु यसले @CAPS1 को नयाँ सुरुआत देखाइरहेको छ, जुन अर्को वर्षमा तिनलाई पार्नु पर्नेछ । "
10398,4,"I think the author concludes the story with the phase “when they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again” I there saying that they will be ready for them the next time they come back.",0.0,"म सोच्दछु लेखकले कथालाई चरणसँग समाप्त गर्दछ ""जब तिनीहरू फर्केर आउँछन्, साङ्गले स्वास्नीलाई चुपचाप प्रतिज्ञा गरे, वसन्तमा, जब बरफ झर्छ र geese फर्केर आउँदछन् र यो हिबिस्कस बढिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु"" म त्यहाँ भन्छु कि तिनीहरू अर्को पटक फर्केर आउँदा तिनीहरूका लागि तयार हुनेछन्।"
10399,4,"The author ended the story “Winter Hibiscus” with Saeng vowing to retake the test. He ended it this way to show the themes of this story. One theme of the story is to never give up. The winter Hibiscus has to last through the long winter but it does survive, and it inspires Saeng to keep trying. Another theme is to overcome your obstacles. The flower faces many dangers, but still manages to blossom. Saeng wants to overcome her obstacles and pass the test. Therefore the ending of the story displays the themes.",2.0,"लेखकले परीक्षा पुन: प्राप्त गर्ने शपथ लिएर ""वास्ता हिबिस्कस"" कथा अन्त्य गरे। उनले यस कथाको विषयवस्तु देखाउन यस तरिकाले अन्त्य गरे । कथाको एक विषयवस्तु कहिले पनि त्याग नगर्नु हो । हिउँद हिबिस्कस लामो हिउँदसम्म चलिरहन्छ तर यो जीवित रहन्छ, र यसले साङ्गलाई प्रयास गर्न प्रेरित गर्दछ। अर्को विषयवस्तु तपाईँको अवरोधहरू जित्नु हो । फूलले धेरै खतराहरू सामना गर्दछ, तर अझै पनि फुल्न सफल हुन्छ । साइङ्गले आफ्नो अवरोधहरूमाथि विजय प्राप्त गर्न र परीक्षा पास गर्न चाहन्छ । यसकारण कथाको अन्त्यले विषयवस्तु देखाउँछ।"
10400,4,"The author concludes this part, because it made the story stand out a little. For example when Saeng said that she ment when the plants came back. It also gave the ending a little something to hang on two, rather than staping on talking about the v or geese to get the reader off topic. Last she also ment when the geese came back.",0.0,"लेखकले यस भागलाई समाप्त गर्दछ, किनभने यसले कथालाई अझ महत्वपूर्ण बनायो। उदाहरणका लागि जब सेङ्गले बतायो कि जब वनस्पतिहरू फर्केर आउँदछन्, उनी दुःखी हुन्छिन्। यसले कम्तिमा पनि कम्तिमा दुईमा टाँसिने केही कुरा अन्त्यमा पनि दियो, कम्तिमा पनि कम्तिमा V वा गेजको बारेमा कुरा गरेर पाठकलाई विषयबाट बाहिर ल्याउनु भन्दा। जब गिद्धहरू फर्केर आए, तिनी पनि भयभीत भए।"
10401,4,I think The Author finish the story of with that @CAPS1 the girls see’s this plant As A symbol of straidth And fAith so she will tAke the test Next year When it comes Back @CAPS1 she truly likes the plant And she hopes it will Bring her lack.,1.0,म सोच्दछु लेखकले यो @CAPS1 केटीहरूले यो वनस्पतिलाई कठोरताको प्रतीकको रूपमा देख्छन् र यसर्थ अर्को वर्ष जब यो फर्कन्छ @CAPS1 त्यसले वास्तवमै वनस्पतिलाई मन पराउँछ र त्यसले आफ्नो अभाव ल्याउने आशा गर्छ।
10402,4,"I think the author ended the story with that phrase to show that she wont give up; no matter how hard it is she keeps trying. The girl says in the story “I failed the test,” and then at the end of the story says I will take that test again so she is not willing to fail forever. I also think the author ended the story with that paragraph to make you wonder if she will ever pass the test.",1.0,"मलाई लाग्छ लेखकले कथालाई त्यस वाक्यांशसँग समाप्त गरे ताकि उनले छोड्ने छैन भन्ने देखाउनुहुन्छ; उसले चाहे जति कठिन भए पनि उसले निरन्तर प्रयास गरिरहन्छ। यस कथामा केटीले भन्छिन्, “म परीक्षामा असफल भएँ,” र त्यसपछि कथाको अन्त्यमा उसले भन्छिन् म त्यो परीक्षा फेरि गर्नेछु ताकि उनी सधैं असफल हुने छैनन्। मलाई लाग्छ कि लेखकले कथालाई त्यस अनुच्छेदले समाप्त गरिन् जसले तपाईँलाई प्रश्न गर्न थाल्छिन् कि उनी कहिले पनि परीक्षा पास गर्नेछन् या छैनन् ।"
10403,4,I think the author writes this because whatever test she has to take she wasn’t ready for before but now whenever the geese return and the hibiscus return the she will be ready to take the test. Maybe she wasn’t mentally prepared. So inconclusion I think when she says the geese and the hibiscus return the she will take the test and maybe she wasn’t physicaly and mentally prepared for it. ,1.0,"मलाई लाग्छ लेखकले यो लेख्नुहुन्छ किनभने कुनै पनि परीक्षा तिनले लिनु पर्ने हुनाले तिनी पहिलेका लागि तयार थिएनन् तर अहिले जब गाइहरू फर्केर आउँछन् र हिबिस्कस फर्केर आउँछन् तब तिनी परीक्षा लिन तयार हुनेछन्। सम्भवत तिनी मानसिक रूपमा तयार थिएनन् । यसकारण म सोच्दछु जब उनी भन्छिन् गेस र हिबिस्कस फर्केर आउँदछन्, उनी परीक्षा लिनेछन् र शायद उनी शारीरिक र मानसिक रूपमा यसका लागि तयार थिएनन् । "
10404,4,"Authors chose their closing paragraphs carefully. The author chose to end their story with this paragraph because all of the stuff the actor has in the last paragraph represents something special in the characters eyes. There are resons the author chose to conclude the story with that paragraph. The authors chose of the ending paragraph is very important. The character says “this hibiscus is budding, then I will take that test again”. The hibiscus that she mentions represents the ability to overcome obsticles. In the story it is talking about the girl overcoming the failed test and retaking it. That is why the author concludes with that. The author also writes. “when the snow melts and the geese return” This to the character represents new beginings and chances. That gives the character the sense that next time around she will pass the test. The author adds that paragraph in the end to symbolize new beginnings and chances and the ability to over come obsticles. Authors choose their last paragraph for specific reasons. This author did as well. The author did it to symbolize things.",2.0,"लेखकहरूले तिनीहरूको अन्तिम अनुच्छेद सावधानीपूर्वक रोजे । लेखकले आफ्ना कथालाई यो खण्डमा अन्त्य गर्न रोजे किनभने अन्तिम खण्डमा कलाकारसँग भएको सबै वस्तुले पात्रको आँखामा केही विशेष प्रतिनिधित्व गर्दछ । लेखकले यस अनुच्छेदसँग कथा समाप्त गर्न छनौट गरेको सन्दर्भहरू छन् । अन्तिम अनुच्छेदको लेखकले रोजेका कुरा धेरै महत्वपूर्ण छ । क्यारेक्टरले भन्छ “यो हिबिस्कस बढिरहेको छ, त्यसपछि म त्यो परीक्षण फेरि गर्नेछु।” उहाँले उल्लेख गरेको हिबिस्कसले अस्थिरताबाट विजय प्राप्त गर्ने क्षमता प्रतिनिधित्व गर्दछ । यस कथामा लडाइँले असफल परीक्षा जितेको र यसलाई कायम राख्नको बारेमा कुरा गरिरहेकी छ। यसकारण लेखकले यससँग निष्कर्ष निकाल्दछ । लेखकले पनि लेख्दछ । “जब हिऊँ झर्छ र geese फर्कन्छ” यो पात्रलाई नयाँ सुरुआत र अवसरहरू प्रतिनिधित्व गर्दछ। यसले पात्रलाई भाव दिन्छ कि अर्को पटक त्यसले परीक्षा पास गर्नेछ । लेखकले अन्त्यमा त्यो अनुच्छेदलाई नयाँ सुरुआत र अवसर र अस्थिरताहरूमाथि विजय प्राप्त गर्ने क्षमताको प्रतीक बनाउन थप्दछ । लेखकहरू निर्दिष्ट कारणहरूका लागि तिनीहरूको अन्तिम अनुच्छेद रोज्दछन् । यस लेखकले पनि त्यस्तै गर्यो । लेखकले यसलाई वस्तुहरूको प्रतीक बनाउनका लागि गर्नुभयो ।"
10405,4,The author concludes the story with that paragraph because of a saying that when its cold and silent she’s hot to her self but when the snow  melts and spring is here. She’s said  and does lots of fun things.,0.0,यस कथाको अन्त्यमा लेखकले यस अनुच्छेदलाई एक दृष्टान्तको कारणले भन्छिन् कि जब यसको शीत र मौन हुन्छ तब उनी आफ्नो लागि उष्मा हुन्छन् तर जब हिऊँ झर्छ र वसन्त यहाँ छ। उनी धेरै राम्रा कुराहरू गर्छिन् र भन्छिन्।
10406,4,"I believe the author concluded the story with that paragraph because the geese that flew down south in a beautiful @CAPS1 formation, fly down every season. So she tells herself, @CAPS2, she will take the test again when the geese return and the hibiscus plant is budding. For example, she thinks to herself, “Almost reluctantly, she realized that many of the things that she had thought of as strange before had become, through the quiet repitition of season upon season, almost familiar to her now.” @CAPS2, looking up at the geese she is almost reminded of an experience she went through somewhat similar.",1.0,"मलाई विश्वास छ लेखकले त्यो अनुच्छेदसँग कथा समाप्त गरे किनभने सुन्दर @CAPS1 ढाँचामा दक्षिणतिर उड्ने geese हरेक मौसम तल उड्छन् । यसकारण उनी आफैलाई भन्छिन्, @CAPS2, उनी फेरि परीक्षा लिनेछन् जब गहुँहरू फर्केर आउँदछन् र हिबिस्कस वनस्पति बढिरहेको छ। उदाहरणका लागि, उनी आफैलाई सोच्दछिन्, ""अहिलेसम्म एकदमै अट्टेरी भएर उनले थाहा पाए कि धेरै कुराहरू जसलाई उनी पहिले अपरिचित ठानेका थिए, ऋतुदेखि ऋतुसम्मको शान्त पुनरावृत्तिद्वारा अब उनीसँग प्रायः परिचित भएका थिए।"" @CAPS2, गिद्धहरू माथि हेर्दा उनी प्रायः त्यस अनुभवको सम्झिन्छन् जुन उनी प्रायः समान भएर गएका थिए।"
10407,4,"The author concludes the story with this paragraph, ""When they came back, Saeng vowed silently to herself, in the spring when the snows melt and the geese return and this hibiscus is budding, then I will take that test again to emphasize that you can overcome a defeat or failure by waiting until the ""season"" come again for you to re-endure. Basically, the hibiscus(a plant) meant much to the narrator and her mother which was dying and they dug up a hole to help it to grow, so when it grows again that proves that it will be living better. So when Saeng relates the test that will be her her having the opportunity to past the test. The story with this paragraph symbolizing a new beginning about to take place. This actually means a situation that will came again that will help you to get what is needed out of it that you missed. The story and the paragraph emphasizes what life is about to budling a cycle.",3.0,"लेखकले यस अनुच्छेदसँग कथा समाप्त गर्दछ,""जब तिनीहरू फर्के, साङले स्वयंलाई चुपचाप प्रतिज्ञा गरे, वसन्त ऋतुमा जब बरफ झर्छ र geese फर्केर आउँदछन् र यो हिबिस्कस बडिरहेको छ, तब म त्यो परीक्षण फेरि गर्नेछु ताकि तपाईँले हार वा असफलतालाई जित्न सक्नुहुन्छ भन्ने स्मरण गर्न ""साison"" फर्केर आउँदा तपाईँले पुन: धैर्य लिनका लागि प्रतिक्षा गरेर। वास्तवमा, हिबिस्कस (एक वनस्पति) कथाकहाँ र मरिरहेको तिम्रा आमाको लागि धेरै महत्वपूर्ण थियो र तिनीहरूले यसलाई विकास गर्न मद्दत गर्न एउटा प्वाल खोले, त्यसैले जब यो फेरि बढ्छ त्यो प्रमाणित गर्दछ कि यसले राम्रो जीवन पाउनेछ। यसकारण जब सेङले परीक्षा लिन्छिन् त्यसबेला तिनी परीक्षा पास गर्ने मौका पाउनेछन्। यो खण्डले नयाँ शुरुवातको प्रतीक बनाउँदै गरेको कथा । यसले वास्तवमा एउटा स्थितिको अर्थ हो जुन फेरि आउनेछ जसले तपाईँलाई त्यसबाट तपाईँले हराएको आवश्यक प्राप्त गर्न मद्दत गर्नेछ । यस कथा र अनुच्छेदले जीवनले चक्रलाई कुल्च्न लागेको कुरालाई बल दिन्छ।"
10408,4,She can’t wait till the flowers start to come back when the snow melts so it isn’t very cold out so they grow and she is going to take her test that she has failed when the geese and flowers come back.,1.0,"जब हिउँ झर्छ तब फूलहरू फर्कन शुरु हुन्छेसम्म उनी पर्ख्न सक्तैनन्। यसकारण बाहिर धेरै शीत हुँदैन र फूलहरू उम्रन्छन्। जब गाइहरू र फूलहरू फर्की आउँछन्, उनी आफ्नो परीक्षण गर्न जानेछन् कि उनी असफल भएका छन्।"
