essay_id,essay_set,essay,score,p3_mbart50_m2m
7494,3,"The features of the setting in “Do Not Exceed Posted Speed Limit” by Joe Kurmaskie show that as the day goes on the cyclist becomes tired and wornout from his long ride through rough terrain trying to find his way back home then he saw some buildings down a hill and said “With what I believed was my last burst of energy, I maneuvered down the hill” (kurmakie @NUM1). After the rider gets home he says he is going to do it again.",2,"जो कुर्मास्कीद्वारा प्रकाशित गति सीमाभन्दा बढी नपार्नुहोस्""सेटिङको विशेषताहरूले दिन बित्दा सायकलवादक थकित हुन्छ र घर फर्कने बाटो खोज्दै कठीन भूँईंबाट आफ्नो लामो यात्राबाट थकित हुन्छ भन्ने देखाउँदछ र त्यसपछि उनी पहाड तल केही भवनहरू देख्छन् र भन्छन् ""मैले जे विश्वास गरें त्यो मेरो अन्तिम ऊर्जाको ज्वाला थियो, मैले पहाड तल म्यानवर्भर गरें"" (kurmakie @NUM1)। साइडर घर फर्केपछि उनी फेरि यस कार्यलाई गर्ने बताउछन् ।"
7495,3,"The main affect is the lack of water. It is in June, while riding his bike in California. Therefore it’s going to be very hot and he’ll need a lot of water t stay hydrated. When he sees that Welch’s Grape Juice factory, it just makes him think of his thirst even more. Also the terrain he is riding is not the easiest. He starts out riding on flat ground but then is riding on hills and not so flat terrain. This doesn’t help his dehydration. That’s why you should always carry a lot of water with you if you’re riding a bike during the summer",2,"मुख्य प्रभाव पानीको अभाव हो । जुनमा उनी क्यालिफोर्नियामा आफ्नो रथमा चढ्दै थिए। यसकारण यो धेरै गरम हुनेछ र उसलाई धेरै पानीको आवश्यकता पर्नेछ जसले पानी नराख्नेछ। जब उनले वेल्चको दाखको रस कारखाना देख्छन्, उनी तिर्खाको बारेमा अझ सोच्दछन् । उनी रथ गरिरहेको क्षेत्र पनि सबैभन्दा सजिलो छैन । उनी खाली जमीनमा चढ्न सुरु गर्दछन् तर त्यसपछि पहाडहरूमा चढ्छन् र त्यति खाली भूमिमा होइन । यसले उसको निर्जलीकरणलाई मद्दत गर्दैन । यसकारण यदि तपाईँले गर्मीको समयमा सायकलमा चढ्नुहुन्छ भने तपाईँसँग सधैँ धेरै पानी बोक्नुपर्छ।"
7496,3,"The affects of the settings was how hot it was and the cyclist road he was on. The rider said it was June in the summer time, very hot. And the roads were not smooth, the were very old and ragady.",1,"सेटिङको प्रभाव यो थियो कि यो कति गरम थियो र उनी सायकलको सडकमा थिए । राइडरले बतायो यो गर्मीको समयमा जुन थियो, अति गर्मी थियो। बाटोहरू फराकिलो थिएनन्। बाटोहरू एकदमै पुरानो र चम्किलो थिए।"
7497,3,In the short story “Do Not Exceed Posted Speed Limit” a cyclist is going against heat lack of water and rough hills trying to maneuver around.,1,छोटो कथामा “अधिक नगर्नुहोस् प्रकाशित गति सीमा” एक साइकिलीले पानीको गर्मीको अभाव र चक्कर पहाडहरू वरिपरि चाल चलाउन प्रयास गर्दै जाँदैछ ।
7498,3,"The features of the setting affect the cyclist because he is tRying to bike up hills and down hills, which can be very tiRing. Also, the hot aiR can dehydRate him, which can cause him to pass out. Along with the dRy aiR, theRe is dRy land, which means theRe is no place to stop foR wateR oR take a @CAPS1. The Rough @CAPS2 make the biking naRaeR because it involves moRe eneRgy than biking on a smooth path. Finally, the snake in the  middle of the Road made it haved foR the bikeR to go aRound. If the snake would have bitten him he could have died fRom poison.",2,"सेटिङको विशेषताहरूले सायकललाई प्रभाव पार्दछ किनभने उ पहाडहरू माथि र तल चढ्न चक्कर लगाउँदछ, जुन धेरै चक्कर हुन सक्छ। तातो पानीले पनि उसलाई पानीबाट बाहिर निकाल्न सक्छ, जसले उसलाई बाहिर निस्कन सक्छ। संयुक्त राज्य अमेरिकासँग संयुक्त राज्य अमेरिका भूमि हो, यसको अर्थ संयुक्त राज्य अमेरिका एउटा @CAPS1 ले रोक्ने ठाउँ होइन। रफ @CAPS2 ले साइकिल naRaeR बनाउँदछ किनभने यसले smooth path मा साइकिल चलाउदा moRe eneRgy सम्मिलित हुन्छ । अन्त्यमा बाटोको बीचमा भएको सर्पले सायकललाई घुम्न बाध्य तुल्यायो। यदि सर्पले उसलाई छर्केको भए, ऊ मर्न सक्ने थियो।"
7499,3,"The setting in the essay ""Do Not Exceed Posted Speed Limit” was very hot in dry, very little shade or moisture, at some point maybe even none at all. This whether affected the author because he had no water at all so he was getting more dehydrated the further he went.",1,"एसेजको सेटिङ ""अधिक नगर्नुहोस् प्रकाशित गति सीमा"" सुख्खा, धेरै सानो छायाँ वा आर्द्रतामा धेरै गरम थियो, केही समयमा सायद कुनै पनि होइन। यसले लेखकलाई असर पुर्यायो किनभने उनीसँग पानी थिएन त्यसैले उनी अझ धेरै पानीबाट हटिरहेका थिए।"
7500,3,"How the features of the setting affected the cyclist. The feature was that you should never take advice from old people that never get out of the house. For example in the story it says, “Never accept travel advice from collection of old. times who haven’t left confines of their porches since carter was in office.” This affecting the setting because if it weren’t for his map and let them take a peek at it, That would of saved him a load of trouble.",1,"सेटिङको विशेषताहरूले साइकलिस्टलाई कसरी प्रभावित गर्यो । विशेषता यो थियो कि तपाईँले कहिले पनि घरबाट कहिल्यै बाहिर निस्कने बूढा-प्रधानहरूबाट सल्लाह लिनु हुँदैन। उदाहरणका लागि यस कथामा लेखिएको छ, “पहिला संग्रहबाट यात्रा सल्लाह कहिल्यै स्वीकार नगर। कार्टरको कार्यालयमा हुँदादेखि अहिलेसम्म तिनीहरूले आफ्नो दलानहरू छाडेका छैनन्।” यो परिवेशलाई असर पार्यो किनभने यदि उहाँको नक्सा र तिनीहरूलाई यसमा चम्कनु दिइएन भने, यसले उहाँलाई धेरै समस्याहरू बचाउने थियो।"
7501,3,"In “Rough Road Ahead: Do not Exceed Posted Speed Limit” by Joe Kurmaskie the setting of the terrain was hot and water draining. In the text it says “Followed by blackish water feeling somewhere in the neighborhood of two-hundred degrees” this proves that the cyclist is exagerating about the very hot temperature of the high deserts of California. The setting is also water draining and had to stop in the desert town to refill his water bottle as in the text says “I got down on my hands and knees, working the handle of a rusted water pump with all my strength.” This proves that the cyclist had to stop for water and using much power to pump it out. In conclusion always prepare for the worst but hope for the best. ",2,"जो कुर्मास्कीद्वारा लिखित “अगाडिको कठिन सडक: पोस्ट गरिएको गति सीमाभन्दा बढी नगर्नुहोस्” मा टेनिसटको सेटिङ गरम र पानीको निकास थियो । यस पाठमा यो लेखिएको छ: “दुइ सय डिग्रीको नजिकको कुनै ठाउँमा कालो पानीको भावनाले पछ्याएको” यसले सायकलवादकले क्यालिफोर्नियाको उच्च मरूभूमिको अति गर्मीको तापक्रमको बारेमा अतिशयोक्ति गरिरहेको प्रमाणित गर्दछ । यस सेटिङमा पानी पनि झरिरहेको छ र उहाँको पानी बोतल पुन: भर्न म मरूभूमि शहरमा रोकिनु भएको छ, जस्तो पाठमा लेखिएको छ “मैले मेरो हात र घुँडाहरू माथि झरें, र मेरो सबै शक्ति प्रयोग गरेर रास भएको पानीको पंपको ह्यान्डल काम गरें।” यसले यो प्रमाणित गर्दछ कि सायकलकारले पानीको लागि रोक्नु र यसलाई बाहिर पम्प गर्न धेरै शक्ति प्रयोग गर्नु पर्थ्यो। अन्त्यमा सधै सबैभन्दा खराबका लागि तयारी राख्नुहोस् तर उत्तमका लागि आशा राख्नुहोस् । "
7502,3,"In the story, there are many features of the setting that affect the cyclist. One setting feature is the rolling of steep hills. The hills make the cyclist exhausted and even more desperate for water. For example, in the story it says, “Over one long crippling hill, a building came into view”. This shows that the hill was very hard and strenuous to get over. By using the word crippling it informs us that the hill was brutal and very hard to get over. Another setting I feature that affects the cyclist is the absence of any civilization on his cycling path. While he was riding he notices that there is nobody around to help him if he gets in trouble or needs water. The absence of people makes him feel stressed and worried about his journey. It shows this in the story when he say, “There was no one in sight, not a building, car, or structure of any kind”. Also it says in the story “I was going to die and the bird would pick me clean, leaving only some expensive out door gear and a diary with the last entry on the parse of old men"". This shows that there was nobody around to help him and he knew it. He thought he would die alone and that birds would eat him. He was obnonely worried about the absence of people.",3,"यस कथामा सेटिङको धेरै विशेषताहरू छन् जसले चक्रवातलाई प्रभावित गर्दछन्। एक सेटिङ विशेषता गहिरो पहाडको घुमाइ हो । पहाडले सायकललाई थकित बनाउँदछ र पानीका लागि अझ निराश बनाउँदछ। उदाहरणका लागि, कथामा यो लेखिएको छ, “एक लामो लङ्गडो पहाडमाथि एउटा भवन दृश्यमा आयो।” यसले देखाउँछ कि यो पहाड अति कठिन र कठिन थियो। “अङ्गुर” शब्द प्रयोग गरेर यसले हामीलाई बताउँदछ कि यो पहाड भयानक थियो र यसलाई अति कठिन पार्नु थियो। अर्को सेटिङ जसले चक्रवातलाई प्रभावित गर्दछ म देखाउँछु त्यसको चक्रवात मार्गमा कुनै सभ्यताको अभाव हो । जब उनी घोडसवारमा चढिरहेका थिए, उनी समस्यामा परे वा पानीको आवश्यक पर्यो भने उसलाई मद्दत गर्ने कोही पनि त्यहाँ छैन भन्ने थाहा पाइरहेका थिए । मानिसहरूको अनुपस्थितिले उनी आफ्नो यात्राको बारेमा तनाव र चिन्ता अनुभव गर्छन् । येशूले भन्नुभयो, “त्यहाँ कोही पनि थिएन, कुनै भवन, गाडी वा कुनै पनि प्रकारको संरचना थिएन।” यो कथामा देखाउँछ। यस कथामा यो पनि लेखिएको छ: “म मर्न लागेको थिएँ र चराले मलाई सफा पार्ने थियो, केही महङ्गो बाहिरको ढोका उपकरण र अन्तिम प्रविष्टि भएको डायरी बूढा-प्रधानहरूको लागि मात्र छोडिराखेको थियो।” यसले देखाउँछ कि त्यहाँ उहाँलाई मद्दत गर्ने कोही थिएन र उहाँलाई यो थाहा थियो। तिनले सोचे कि तिनी एक्लै मर्नेछन् अनि पक्षीहरूले तिनलाई खानेछन्। उनी मानिसहरूको अनुपस्थितिको बारेमा एकदमै चिन्तित थिए।"
7503,3,"Usally the features, setting has an major affect upon the cyclist. The features, setting relates, and describes the hassh, and eventually relief condition of the cyclist. The setting relates to the person and plays a role, which the cyclist can observe. One reason how the features of the setting affects the cyclist is it shows the various problems that are being faced with the cyclist. For example, the cool pines, no one in sight, and I am alone. The way how this interepts a clear meaning, I the cyclist needs help getting home, and eventually by traveling, he needs water, to fill his thirst. Prior to thisy, the features, shows the weakness of the cyclist. For example, with that i believed it was my last burst of energy, as I consently, maneuvered down the hill. The features, and settings, affect the cyclist by showing how he was facing his troubles, thirst and fear, which all lead behind him at the end. These features and settings develop a clear understandmet, for the cyclist, and what is to be expected, in by him.",3,"उपयोगि रूपले विशेषताहरू, सेटिङले साइकलिस्टलाई ठूलो प्रभाव दिन्छ । विशेषताहरू, अवस्था सम्बन्धित, र चक्रवातको हश, र अन्त्यमा राहत अवस्था वर्णन गर्दछ । परिवेश व्यक्तिसँग सम्बन्धित छ र चक्रवातले देख्न सक्ने भूमिका खेल्दछ । सेटिङको विशेषताहरूले साइकलिस्टलाई कसरी असर गर्छ भन्ने एउटा कारण यो साइकलिस्टसँग सामना भइरहेको विभिन्न समस्याहरू देखाउँछ। उदाहरणका लागि, शीतल बोटहरू, कसैले पनि देख्न सक्तैन, र म एक्लो छु। कसरी यसले स्पष्ट अर्थ पार्छ, म साइकिलले घर फर्कन मद्दत आवश्यक पर्दछ, र अन्त्यमा यात्रा गरेर, ऊ तिर्खा भर्न पानीको आवश्यकता पर्दछ । यसभन्दा पहिले, विशेषताहरूले सायकल चालकको कमजोरी देखाउँछ। उदाहरणका लागि, त्यससँग मैले विश्वास गरें कि यो मेरो अन्तिम ऊर्जाको ज्वाला हो, जस्तो म सहमत भएँ, पहाड तल चाल चलिरहेको थिएँ। यी विशेषताहरू र परिवेशले सायकलवादकलाई उसको समस्याहरू, तिर्खा र डर कसरी सामना गरिरहेको देखाएर प्रभाव पार्दछ, जुन सबै अन्त्यमा उहाँको पछाडि डोर्याउँछ। यी विशेषताहरू र परिवेशले सायकलवादकका लागि स्पष्ट समझशक्ति विकास गर्दछ, र उबाट के अपेक्षा गरिएको छ।"
7504,3,"The features of the setting had a big impact on the cyclist. When he started that ride, he was confident that the “old timers” were right about which directions and roads he had to take to get to Yosemite National Park. Though the sun was bearing down, he refused to give up, just as he says” The sun was beginning to beat down, but I hardy noticed.” He came up to places that were worn down and deserted, so he knew he was alone if anything happened. The desert heat had made him down his water pretty regularly, so he tried to get more, as in, ""I got on my hands and knees When l tried a drop or two, it has the flavor of battery acid"" paragraph @NUM1. He was so thirsty that he would drink hot water. Then he thought he has only @NUM2 miles to go, so he kept going. He weakening as he pedaled along the changing terrain as he was “trying to keep my balance in my dehydrated state. “With what little energy he had last, he had passed an abandoned Well be Grape Juice factory, which probably tested his patience and sanity. He had resorted to, “gathered up a few pebbles and stuck them in my mouth” just to keep his mind his thirst. He was losing hope when he came upon “ Gary and wilber’s fish camp best bet” then he felt relieved after he was able to get cool water. By then he's learned his lesson, to stick to his map.",3,"सेटिङको विशेषताहरूले साइकलिस्टलाई ठूलो असर पुर्यायो । जब उनले त्यो रथ शुरू गरे, उनी विश्वासी थिए कि योसेमीट राष्ट्रिय निकुञ्जमा पुग्नुका लागि उनी कुन दिशा र सडकहरू लिनु पर्ने थियो भन्ने बारेमा “अगाडि समय”हरू सही थिए। यद्यपि सूर्य तल झरिरहेको थियो, उनी यसलाई त्याग्न अस्वीकार गरे। उनी भन्नुहुन्छ, “सूर्य तल झरिरहेको थियो, तर मैले यसलाई ध्यानै दिएँ।” उनी थकित र रित्तो भएको ठाउँमा गए, त्यसैले यदि केही घट्यो भने उनी एक्लै थिए भन्ने उनी जान्दथे। मरूभूमिको गर्मीले उनलाई पानीबाट नियमित रूपमा तल झारिदिएको थियो, त्यसैले उनले धेरै प्राप्त गर्न प्रयास गरे, जस्तै, ""म मेरो हात र घुँडाहरू माथि चढें जब मैले एक वा दुई थोप्लो प्रयास गरे, यसले ब्याट्री अम्लको स्वाद भएको छ"" अनुच्छेद @NUM1। उनी यति तिर्खाएका थिए कि तातो पानी पिउन थाले। त्यसपछि उनी जानका लागि मात्र @NUM2 माइल छन् भन्ने सोचे, त्यसैले उनी जारी राखे । उनी परिवर्तनशील भू-भागमा पैदल हिड्दा कमजोर हुँदै थिए। उनी “मेरो निर्जलित अवस्थामा मेरो सन्तुलन राख्न प्रयास गरिरहेका थिए। ""तपाईंको अन्त्यमा जति कम शक्ति थियो, उहाँले abandoned Well Be Grape Juice कारखाना पार्नु भएको थियो, जसले सम्भवत: उहाँको धैर्य र विवेक जाँच गरेको थियो । “मैले केही चट्टानहरू जम्मा गरें र तिनीहरूलाई मेरो मुखमा टाँसेर राखें,” उनी आफ्नो तिर्खाइलाई बचाउन मात्र प्रयास गरिरहेका थिए। उनी ""गेरी र विलबरको माछा शिविरको सबैभन्दा राम्रो बिजे""मा पुग्दा आशा हराइरहेको थियो। त्यसपछि उनी शीतल पानी प्राप्त गर्न सक्षम भए पछि उनी निराश भएको अनुभव गरे। त्यसबेला, उनी आफ्नो नक्सामा राख्नका लागि आफ्नो पाठ सिक्ेका छन् ।"
7505,3,"In the author's recollection of his long and tiresome bike ride he talked about the struggles he had to face. when he set out that morning he asked some old guys on a porch for directions to @CAPS1. They told him that they knew the way and that they knew a shortcut. He choose to take their advice but later regreted it. when he found the towns that they spoke of all he found was ghost towns. ""Never accept travel advice from a collection of old-timers who haven't left the confines of their porches since carter was in office. ""He dose eventually reach a town were he finds signs of life. There he asks another old guy if he knows the way to Yosemite, the guy says he has a good map. All along his ride he was pleged by the sun and lack of watrer. The sun made him hot and thirsty which forced him to drink a lot of his water. when he rached his last few sips he resisted from drinking it and began loosing consciesness. ""I could drop from heatstroke on a gorgeous day in June.""",3,"लेखकको लामो र थकित साइकिल سواریको सम्झनामा उनले सामना गर्नु पर्ने संघर्षको बारेमा कुरा गरे । जब उनी त्यस बिहान पसे, उनले केही बूढा-प्रधानहरूलाई @CAPS1 मा जानका लागि बाटोका लागि दलानमा सोधे। तिनीहरूले येशूलाई भने, “तिमीहरूले बाटो जान्दछौ अनि तिनीहरूले बाटोको सर्टकट पनि जान्दछन्।” उनी तिनीहरूको सल्लाह लिन रोजे तर पछि तिनले दुःख व्यक्त गरे। जब येशूले ती शहरहरू फेला पार्नु भयो जसका बारेमा मानिसहरूले कुरा गरेका थिए, उहाँले ती सबै भूतका शहरहरू फेला पार्नु भयो। कार्टर कार्यालयमा हुँदादेखि आफ्नो दलानको दायराबाट बाहिर नआएको पुरानोtimersको सङ्कलनबाट यात्रा परामर्श कहिल्यै स्वीकार नगर्नुहोस् । ""उहाँले जीवनको सङ्केतहरू फेला पार्दा अन्त्यमा एउटा शहरमा पुग्नुभयो ।"" त्यहाँ उनले अर्को वृद्ध मानिसलाई योसेमीट जाने बाटो थाहा छ कि भनेर सोधे। त्यो मानिसले भन्यो, “उहाँसँग राम्रो नक्सा छ।” आफ्नो यात्रामा उनी घाम र वाटरको अभावले भयभीत भए। सूर्यले उसलाई गरम र तिर्खा बनायो। यसकारण उसले धेरै पानी पिउन थाले। जब तिनले केही अन्तिम पिउने पानी पिए तिनले त्यो पिउन थालेनन्। तिनी साह्रै साह्रै नराम्रो भए। ""म जुनको सुन्दर दिनको गर्मीबाट पतन गर्न सक्छु ।"""
7506,3,A cyclist can only travel as fast as slow as he pedals. If the setting is a humid sunny day he can’t go to fast due to his lung capacity. If it is a warm but windy day he has to wath his speed to keep from getting hurt. Basically unless the weather is nice or safe enough he will go fast. But his safty care first so it depend on the weather mostly but also the time of the day. If it is night [dark] the reflectors must be put on to keep from getting it.,1,एक साइकिलीले pedals जस्तै छिटो र ढिलो मात्र यात्रा गर्न सक्छ । यदि सेटिङ आर्द्र घामको दिन हो भने उनी आफ्नो फेफड़ोंको क्षमताको कारणले उपवास गर्न सक्दैनन्। यदि यो तातो तर बतासयुक्त दिन हो भने उसले चोट नल्याउँन आफ्नो गति चलाउनु पर्छ। मुख्यतया मौसम राम्रो वा सुरक्षित नभएसम्म उनी छिटो हिंड्नेछन् । तर उनको सौन्दर्यले पहिला ध्यान दियो त्यसैले मुख्यतया मौसम र दिनको समय पर्दछ। यदि यो रात [अन्धकार] छ भने यसलाई प्राप्त गर्नबाट बचाउन परावर्तक लगाइनु पर्दछ।
7507,3,"The features in the setting affecting the cyclist because of the heat and the terrain. I say this because in the story it describes all the hills that he has to go up and down with the herendous heat beating down on him. The heat also makes it hard because it makes you drink more and throughout the story he was trying to find some water, and the water he did find was about “two hundred degrees and tasted like a battery acid.” If you have no water that makes it very hard to bicycle that far of a distance in that much heat.",1,"गर्मी र भू-भागका कारण सेटिङमा भएका विशेषताहरूले साइकलिस्टलाई असर पार्दछ । मैले यी कुराहरू किन भने किनभने यो कथामा ती सबै पहाडहरू वर्णन गर्दछन् जुन उहाँ माथि र तल जानु पर्दछ र उहाँमाथि आगो चम्किरहेको छ। गर्मीले पनि यसलाई कठिन बनाउँदछ किनभने यसले तपाईँलाई धेरै पिउन बनाउँदछ र कथाभरि उनले केही पानी फेला पार्न प्रयास गरिरहेको थियो, र उनले फेला पारेका पानी “एक सय डिग्री र ब्याट्री अम्ल जस्तो स्वादिलो थियो”। यदि तपाईँसँग यति धेरै गर्मीमा यति टाढाको दूरीमा सायकल चलाउन धेरै कठिन बनाउँदछ पानी छैन भने।"
7508,3,The cyclist is affected by many features in the setting. the long hill is one example the snake and the dirt road are two more. The heat of the desert is another and his depleting water supply are all examples of features that affected him.,1,सेटिङमा धेरै विशेषताहरूले सायकललाई प्रभावित पार्दछ । लामो डाँडा एउटा उदाहरण हो सर्प र फोहोर बाटो दुइवटा छन्। मरूभूमिको गरमी अर्को उदाहरण हो र पानीको अभावले उनलाई प्रभावित गरेको सबै विशेषताहरूको उदाहरण हो।
7509,3,"There were many features of the setting that affeced the cyclist. One page @NUM1 paragraph @NUM2 there is a sign that states rough road a head. One page @NUM1 paragraph @NUM4 it says ""over the long onpiling hill.” He also the tempature as started on page @NUM5 and at the top of page @NUM1 paragraph @NUM7 “ l was travling in hing desertd of california in June. These conditions of the setting all effect the cyclist.",1,"यस परिवेशको धेरै विशेषताहरूले साइकलिस्टलाई प्रभावित पार्यो। एउटा पृष्ठ @NUM1 अनुच्छेद @NUM2 त्यहाँ एउटा चिन्ह छ जसले खुट्टादार सडकको एक टाउको वर्णन गर्दछ । एक पृष्ठ @NUM1 अनुच्छेद @NUM4 यसमा ""धेरै थुप्रो भएको पहाडमाथि"" लेखिएको छ । उहाँले पृष्ठ @NUM5 र पृष्ठ @NUM1 अनुच्छेद @NUM7 मा सुरु भएको जस्तै स्थान्तरण पनि गर्नुभयो ""म जूनमा क्यालिफोर्नियाको हङ्ग डेस्टेरडमा ट्रिलिङ गरिरहेको थिएँ ।"" सेटिङको यी अवस्थाहरूले सबै चक्रवातलाई प्रभाव पार्दछ।"
7510,3,"The features of the setting affect the cyclist in this story. First of all, in the story it says “…and the growing realization that I could drop from a heatstroke…” (@NUM1). This quote shows that it is extremely hot and it is affecting his riding. The narrarator also says, “I eased past trying to keep my balance in my dehydrated state”(@CAPS1 @NUM2). This quote is saying that he is dehydrated in is having trouble keeping balance on the rough terrain. In conclusion, the setting affected the cyclist in this story.",2,"यस कथामा सेटिङको विशेषताहरूले चक्रवातलाई असर पार्दछ। सर्वप्रथम, कथामा यसले भन्छ “... र गर्मीको प्रहारबाट म खस्न सक्छु भन्ने बढ्दो बोध...” (@NUM1)। यो उद्धरणले देखाउँछ कि यो अति गर्मी छ र यसले उहाँको सवारीलाई असर पार्छ । @CAPS1 @NUM2)। @CAPS1 @NUM2 @CAPS1 @NUM2 @CAPS1 @NUM2 @CAPS1 @NUM2 @CAPS1 @NUM2 @CAPS1 @NUM2 @CAPS1 @NUM2 यो उद्धरणले बताउँदछ कि ऊ अश्शूरित भएको छ र कठीन मैदानमा सन्तुलन कायम गर्न कठिन भएको छ। अन्त्यमा, यस कथामा सेटिङले चक्रवातलाई प्रभावित गर्यो ।"
7511,3,"The setting affects the cyclist by wanting to go longer and riding the bike. And to see what is up ahead. By riding a bike in the heat, you can have a heat stroke and die from dehydration and the heat. That’s why you are supposed to have a lot of water with you when you are riding a bike.",1,धेरै लामो जान र सायकलमा चढ्न चाहेकोले सेटिङले सायकल चालकलाई असर पार्छ । अनि भविष्यमा के हुने देख्न। गर्मीमा सायकलमा चढ्दा तपाईँले गर्मीको स्ट्रोक लिन सक्नुहुन्छ र पानीको अभाव र गर्मीबाट मर्न सक्नुहुन्छ । यसकारण तपाईँले सायकलमा चढ्दा तपाईँसँग धेरै पानी राख्नु पर्दछ।
7512,3,"THE CYCLIST SETTINGS HINDER HIM IN THE ESSAY “ROUGH ROAD AHEAD. THE CYCLIST IS IN THE DESERT IN THE SUMMER TIME WITH HARDLY ANY WATER. HE IS TRYING TO FIND HIS WAY TO YOSEMITE, BUT HE GETS LOST ALONG THE WAY BECAUSE SOME OLD MEN GAVE HIM BAD DIRECTIONS. DURING THIS TIME HE IS RIDING HIS BICYCLE FOR MILES AND MILES IN THE HEAT OF THE SUMMER. HIS THOUGHTS OF THIRST GET IN THE WAY OF HIM TRYING TO CONTINUE ON TO FIND YOSEMITE. I BELIEVE THAT IF THE CYCLIST WAS IN A COOLER ENVIRONMENT THEN THINGS WOULD HAVE BEEN DIFFERENT BECAUSE HIS SETTINGS WERE SORT OF A DISTRATION TO HIM",2,"साइक्लिस्टले उहाँलाई बाटोको छेउमा साइक्लिस्ट छेउमा राख्छ। साइकिलिस्ट सुमान्त ऋतुमा कुनै पनि पानी बिनाको उपयुक्त छ। उनी येसोमीट जाने बाटो फेला पार्न प्रयास गरिरहेका छन्, तर केही वृद्ध पुरूषहरूले उहाँलाई खराब निर्देशन दिएका छन्। त्यस समयमा उनी सुन्त ऋतुमा miles र milesका लागि आफ्नो चक्र चलाउँदछन्। ख्रीष्टको तीसौं विचारहरू उहाँको येशूलाई खोज्न जारी राख्न प्रयास गर्ने बाटोमा पस्दछन्। म विश्वास गर्दछु यदि सिक्लिस्ट कोलर परिवेशमा हुनुहुन्थ्यो भने घटनाहरू भिन्न हुने थियो किनभने उहाँको सेटिङ उहाँको लागि विचलन मात्र थियो"
7513,3,The cyclist became very tired and the area he was in did not help at all. he was in the desert in june very hot day and every town he had come to was abandoned and had no water. It was also very hilly which made the work even harder. ,3,सायकल चालक धेरै थकित भयो र उनी रहेको क्षेत्रले केही पनि मद्दत गर्दैन । जुन दिन उनी मरूभूमिमा थिए। यो अति गर्मीको दिन थियो। उनी आउने हरेक शहर रित्तो थियो। त्यहाँ पानी थिएन। यो पनि धेरै पर्वतीय थियो जसले कामलाई अझ कठिन बनायो। 
7514,3,"The features in the setting of ""Rough Road Ahead, Do not Exceed Posted Speed Limit"" affect the cyclist because the determine how easy or hard he ride is for the cyclist. For example. The land being hot, would enable him to die or heat struck without water, the land being dry means he doesn’t have a place to refill his water supply and the land being barren means to the man that if he didn’t be of heat stroke there is a chance he wouldn’t be found and wouldn’t survive. Another example of how the features of the setting offer the cyclist is in the story when the road gets rough and he sees the speed time sign his though are about here he is going a water depleating 12 mph. This shows that he features of the setting, namely the contour of the land and the roughness or he road make the journey a lot harder on the cyclist. The features of a setting could possibley be the biggest arrest on a cyclist, and whether they have a long hard journey in which they have to push themselves to the limit like in this story or a nice lersury ride.",3,"""अगाडिको कठिन सडक, पोस्ट गरिएको गति सीमाभन्दा बढी नगर्नुहोस्"" सेटिङको विशेषताहरूले सायकललाई प्रभाव पार्दछ किनभने यसले सायकललाई कति सजिलो वा कठिन चाल दिन्छ भन्ने निर्धारण गर्दछ । उदाहरणका लागि । भू-भाग गरम भएकोले उसलाई पानी बिना मर्न वा गर्मीले धकेल्न सक्छ। भू-भाग सुख्खा भएकोले उसलाई पानी भर्ने ठाउँ छैन। भू-भाग निर्मल भएकोले उसलाई पानी भर्न सक्ने ठाउँ छैन। यदि ऊ गर्मीको धकेलिएको थिएन भने उसलाई भेट्न र बाँच्न नसम्झ्ने सम्भावना छ। सेटिङको कसरी विशेषताहरू साइकलिस्टलाई प्रस्ताव गर्ने अर्को उदाहरण कथामा हुन्छ जब सडक कठीन हुन्छ र उहाँको गति समय चिन्ह देख्नुहुन्छ यद्यपि यहाँ उहाँ १२ माइल प्रति घण्टा पानीको अभावमा जाँदै हुनुहुन्छ। यसले देखाउँछ कि उनी परिवेशको विशेषताहरू, अर्थात् भूमिको रूपरेखा र अस्थिरता वा उनी बाटोले सायकलमा यात्रालाई धेरै कठिन बनाउँदछ। एउटा परिवेशको विशेषता सायकलमा सबैभन्दा ठूलो गिरफ्तारी हुन सक्दछ, र तिनीहरूसँग लामो कठिन यात्रा छ जहाँ तिनीहरूले यस कथामा जस्तै सीमामा आफैलाई धकेल्नु पर्दछ वा राम्रो दुर्बल यात्रा हुन्छ ।"
