essay_id,essay_set,essay,score,p4_google_trans
10606,4,The author concludes the story with this paragraph because Saeng will return to the flowers again in the spring.,0.0,लेखकले यस अनुच्छेदको साथ कथाको अन्त्य गर्दछ किनभने सेङ वसन्तमा फेरि फूलहरूमा फर्कनेछन्।
10607,4,"The author states that idea because if you can not do it once do it again. First, if you take a test and cant pass it the first time do it again and you will be able to pass. For example, in the story Saeng could not pass a test so they could have let her take it again to see if she can pass it. Second, she could ask for help or use a book and study. For example, it will help you pass a lot easier if you study hard enough. That is what I think the statement means.",1.0,"लेखकले त्यो विचार बताउँछन् किनभने यदि तपाइँ एक पटक गर्न सक्नुहुन्न भने फेरि गर्नुहोस्। पहिलो, यदि तपाइँ परीक्षा दिनुहुन्छ र यसलाई पहिलो पटक पास गर्न सक्नुहुन्न भने यसलाई फेरि गर्नुहोस् र तपाइँ पास गर्न सक्षम हुनुहुनेछ। उदाहरणका लागि, कथामा सेङले परीक्षा उत्तीर्ण गर्न सकेनन् त्यसैले उनीहरूले उसलाई परीक्षा पास गर्न सक्छिन् कि भनेर हेर्न फेरि दिन दिन सक्थे। दोस्रो, उनले मद्दत माग्न वा किताब र अध्ययन प्रयोग गर्न सक्थे। उदाहरण को लागी, यदि तपाइँ पर्याप्त कडा अध्ययन गर्नुहुन्छ भने यसले तपाइँलाई धेरै सजिलो पास गर्न मद्दत गर्दछ। मेरो भनाइको अर्थ यही हो ।"
10608,4,The author concludes this story with this paragraph because its how each year will begin and end.,0.0,लेखकले यस अनुच्छेदको साथ यो कथा समाप्त गर्दछ किनभने प्रत्येक वर्ष कसरी सुरु हुन्छ र अन्त्य हुन्छ।
10609,4,"I believe the author concludes the story with this paragraph, because the author wants to express to the reader that Saeng has been comforted by the hibiscus and is willing to give the test another try. She is now more open –minded about the situation. In the beginning of the story, Saeng was upset and annoyed about failing her driver’s test. For example, “the tearstains on her daughter’s cheeks and her puffy eyes. I-I failed the test,” Saeng said to her mother. Obviously she was upset and disappointed in herself. The author didn’t want to end the story with a sad, unsatisfying ending. Saeng changes her attitude about the test by the end of the story. For example, “when they come back, Saeng vowed silently to herself, in the spring, when the snow melts and the geese return and this hibiscus is budding, then I will take the test again.” I believe that this attitude was because of the memorys of her mother country that soothes her and also her mother. In conclusion the author ended the story with that to teach the reader a lesson to let change occur and time does heal.",3.0,"मलाई विश्वास छ कि लेखकले यस अनुच्छेदको साथ कथाको अन्त्य गर्दछ, किनकि लेखक पाठकलाई व्यक्त गर्न चाहन्छन् कि Saeng हिबिस्कसले सान्त्वना पाएको छ र परीक्षणलाई अर्को प्रयास गर्न इच्छुक छ। उनी अहिले परिस्थितिको बारेमा धेरै खुल्ला छन्। कथाको सुरुमा, सेङ आफ्नो चालकको परीक्षामा असफल भएकोमा रिसाएकी थिइन्। उदाहरणका लागि, “आफ्नी छोरीको गालामा आँसुका दागहरू र तिनका पोथी आँखाहरू। म परीक्षामा फेल भएँ,’ सेङले आफ्नी आमालाई भनिन्। पक्कै पनि उनी आफैंमा निराश र निराश थिइन्। लेखकले कथालाई दुखद, असन्तुष्टिपूर्ण अन्त्यमा समाप्त गर्न चाहँदैनन्। कथाको अन्त्यमा सेङले परीक्षणको बारेमा आफ्नो दृष्टिकोण परिवर्तन गर्छिन्। उदाहरणका लागि, ""जब तिनीहरू फर्केर आउँछन्, सेङले चुपचाप आफैंसँग वाचा खान्थे, वसन्तमा, जब हिउँ पग्लन्छ र गिजहरू फर्किन्छन् र यो हिबिस्कस उभिन्छ, तब म फेरि परीक्षा दिनेछु।"" मलाई विश्वास छ कि यो मनोवृत्ति उनको मातृ देशको सम्झनाको कारण थियो जसले उनलाई र उनको आमालाई पनि शान्त बनायो। अन्तमा लेखकले अन्त्य गरेत्यससँगको कथाले पाठकलाई परिवर्तन हुन दिन र समयले निको पार्ने पाठ सिकाउँछ।"
10610,4,"The author of the story “Winter Hibiscus"" concludes the story with the motivational paragraph  because he/she wants to show the reeder that  Saeng is determined to adapt to her new life and home and overcome common  obstacles like a driver's test. Saeng had a hard time coping with her problem so she bought a hibiscus because it reminded her of home. I think that the line “and the geese return and this hibiscus is budding, then I will take the test again."" from the last paragraph is a symbol for growing up and overcoming obstacles. The conclusion for the story is a nice ending.",2.0,"""विंटर हिबिस्कस"" कथाका लेखकले कथालाई प्रेरणादायी अनुच्छेदको साथ समाप्त गरे किनभने उनी/उनी साएङ आफ्नो नयाँ जीवन र घरमा छाँटकाँट गर्न कटिबद्ध छन् र ड्राइभरको परीक्षा जस्ता सामान्य अवरोधहरू पार गर्न कटिबद्ध छन् भनेर देखाउन चाहन्छन्। Saeng लाई कठिन थियो। उसको समस्याको सामना गर्न समय बित्यो त्यसैले उनले हिबिस्कस किनिन् किनभने यसले उसलाई घरको सम्झना दिलाउँछ। मलाई लाग्छ कि रेखा ""र गिज फर्कन्छ र यो हिबिस्कस बड्दैछ, त्यसपछि म फेरि परीक्षा दिनेछु।"" अन्तिम अनुच्छेदबाट बढ्दो र अवरोधहरू पार गर्ने प्रतीक हो। कथाको समापन राम्रो छ।"
10611,4,"I think the author concludes the story with this paragraph, because when the snow melts and the geese return, she going to have higher confidence in taking and passing the test. After she failed the test later on in the story the geeses had flew away. So when the geese return the geese will remind her of what had just now happened. When the snow melts and spring comes the hibiscus flower will bloom once again.",1.0,"मलाई लाग्छ लेखकले यो अनुच्छेदको साथ कथा समाप्त गर्छिन्, किनकि जब हिउँ पग्लिन्छ र गिज फर्कन्छ, उनी परीक्षा लिने र उत्तीर्ण हुने उच्च आत्मविश्वास हुनेछन्। उनी परिक्षामा फेल भएपछि कथामा पछि हौंसहरू उडेका थिए। त्यसोभए जब गिज फर्कन्छ भने गिजले उनलाई अहिले के भएको थियो भनेर सम्झाउनेछ। जब हिउँ पग्लिन्छ र वसन्त आउँछ, हिबिस्कस फूल फेरि एक पटक फुल्नेछ।"
10612,4,"In the story “Winter Hibiscus” in the spring come back the new hopes ,comfort belive, As  she said in the story “in the spring when the snows melts and the geese return and this hibiscus is budding, the I will take that test again.” She hear when the hibiscus comes back brings new hopes to the life to take that test for. Here the hibiscus mean  hope. Second of all when she said “the geese return and this hibiscus is budding “ she  means that is comfort for her it strong than hope and more if her mom helps her blue in her  self because is not easy to do it without her mom comfort. Lastly she said”Canada geese flew by, their faint honks dear and yes familiar to saeng  now. Almost reluctantly she realized that many of the thing that she had thought of a strange before had became, through the quiet repetitions of season upon season, almost familiar to her now.” She mean that the season is coming and the hibiscus  grow she will regain the blive  and the strength that she need to have to take the test the hibiscus means a lot to her means vew  hopes ,comfort, and belive.",3.0,"वसन्त ऋतुमा ""विन्टर हिबिस्कस"" कथामा नयाँ आशा, सान्त्वनाको बिश्वास लिएर आउछ, जसरी उनले कथामा भनेकी छिन् ""वसन्त ऋतुमा जब हिउँ पग्लिन्छ र हिबिस्कस पलाउँछ, म फेरि त्यो परीक्षा लिन्छु। ।"" हिबिस्कस फर्केर आउँदा उसले त्यो परीक्षा लिनको लागि जीवनमा नयाँ आशाहरू ल्याउँछ भन्ने सुन्छिन्। यहाँ हिबिस्कसको अर्थ आशा हो। दोस्रो कुरा जब उनले भनिन् ""जीज फर्किन्छ र यो हिबिस्कस उभरिरहेको छ"" उनको मतलब यो उनको लागि सान्त्वना हो यो आशा भन्दा बलियो छ र यदि उनको आमाले उनको नीलोलाई आफ्नो आत्ममा मद्दत गर्नुहुन्छ भने किनभने उनको आमाको आराम बिना यो गर्न सजिलो छैन। अन्तमा उनले भनिन् ""क्यानाडा गिजहरू उडेर गए, तिनीहरूका बेहोस हङ्कहरू प्रिय र हो अहिले सेङसँग परिचित छन्। लगभग अनिच्छुकतासाथ उनले महसुस गरिन् कि उनले पहिले अनौठो सोचेका धेरै चीजहरू सिजनको शान्त पुनरावृत्ति मार्फत, अहिले उनलाई लगभग परिचित भएको थियो। उसको मतलब सिजन आउँदैछ र हिबिस्कस बढ्दै जान्छ उसले ब्लाइभ र बल प्राप्त गर्नेछ जुन उसलाई चाहिन्छ।हिबिस्कसको परीक्षणले उनको लागि धेरै अर्थ राख्छ भनेको आशा, सान्त्वना र विश्वास हो।"
10613,4,"Coming back from failing her driving test, Saeng is comforted by finding the hibiscus flower. It brings back cherished @CAPS1 about Saeng's homeland, because it is very similar to flowers that grew by her old home. The author concluded the story by saying ""When they come back, Saeng vowed silently to herself, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again,"" to compare Saeng to the hibiscus. Like Saeng, the hibiscus must try to adapt to new surroundings. The author shows that Saeng recognizes this connection and is inspired by it. In Saeng's mind , if the hibiscus can survive being moved, then so can she.",2.0,"आफ्नो ड्राइभिङ परीक्षणमा असफल भएर फर्केर आउँदा, सेङ हिबिस्कस फूल फेला पारेर सान्त्वना पाउँछिन्। यसले Saeng को मातृभूमिको बारेमा मनमोहक @CAPS1 फिर्ता ल्याउँछ, किनभने यो उनको पुरानो घरमा हुर्केका फूलहरूसँग मिल्दोजुल्दो छ। लेखकले कथाको अन्त्य गरे, ""जब तिनीहरू फर्केर आउँछन्, साएङले आफैंसँग चुपचाप वाचा खाइन्, जब हिउँ पग्लन्छ र गिजहरू फर्किन्छन् र यो हिबिस्कस उम्रन्छ, तब म फेरि त्यो परीक्षा लिन्छु,"" साएङलाई हिबिस्कससँग तुलना गर्न। Saeng जस्तै, हिबिस्कसले नयाँ परिवेशमा अनुकूलन गर्ने प्रयास गर्नुपर्छ। लेखकले देखाउँछन् कि सेङले यो जडानलाई चिन्नुहुन्छ र यसबाट प्रेरित हुनुहुन्छ। Saeng को दिमागमा, यदि हिबिस्कस सारियो भने बाँच्न सक्छ, तब उनी पनि सक्छिन्।"
10614,4,"The story of “Winter Hibiscus” is a prolonged metaphor for both connections to a comforting past as well as expectance and the future. Saeng misses her homeland but she must learn to adapt to her circumstances, and pass her drivers test. The story is nicely concluded with Saeng's promise to herself that come spring, she will take the test again. The hibiscus flower itself generates this promise as it gives her some closure and alleinates some home-sickness. Saeng’s promise indicates that she is comng to terms with her situation. When she sees the Canada geese flying, she has somewhat of an epiphany about the seasons. “Almost reluctantly, she realized that many of the things she had thought of as strange before had become.. - Almost familiar to her now.” I feel that was a landmark for Saeng and the conclusion illustrates that by allows to change.",3.0,"""विन्टर हिबिस्कस"" को कथा एक सान्त्वनादायी भूतका साथसाथै अपेक्षा र भविष्य दुवैको सम्बन्धको लागि लामो समयसम्मको रूपक हो। Saeng आफ्नो मातृभूमि सम्झन्छिन् तर उनले आफ्नो परिस्थिति अनुकूल गर्न सिक्नुपर्छ, र आफ्नो चालक परीक्षा पास। सेङले आफूलाई वसन्त आउँदा फेरि परीक्षा दिनेछिन् भन्ने वचनको साथ कथा राम्रोसँग टुङ्गिएको छ। हिबिस्कस फूल आफैंले यो प्रतिज्ञा उत्पन्न गर्दछ किनकि यसले उसलाई केही बन्द गराउँछ र केही घर-बिमारलाई कम गर्छ। सेङको प्रतिज्ञाले संकेत गर्छ कि उनी आफ्नो अवस्थासँग सर्तमा छन्। जब उनी क्यानाडाको गिज उडिरहेको देख्छिन्, उनीसँग मौसमहरूको बारेमा केही हदसम्म एपिफेनी छ। ""लगभग अनिच्छुकतासाथ, उनले महसुस गरिन् कि उनले पहिले अनौठो सोचेका धेरै चीजहरू भइसकेका छन् .. - अहिले उनलाई लगभग परिचित छ।"" मलाई लाग्छ कि यो Saeng को लागी एक ल्यान्डमार्क थियो र निष्कर्षले परिवर्तन गर्न अनुमति दिन्छ भनेर चित्रण गर्दछ।"
10615,4,"In “Winter Hibiscus” by Minfong Ho, Saeng has a deep emotion connection to the memories and flashbacks that the Hibiscus brings back to her. At one point in the story, she cries out of mourning for her grandmother because the hibiscus plants bring back aware of memories. Later on in the story, she takes the plant to her mother. At first @PERSON1 is upset but then she becomes understanding of her daughter’s actions and feelings. Saeng is upset that she didn’t pass her test and her mother understands that. I think the author ends the story this way because wants the reader to see that because the hibiscuses is so important to Saeng and reminds her of her past, she will have a reason and motivation to continue and reach her goal of passing.",2.0,"Minfong हो द्वारा ""विंटर हिबिस्कस"" मा, Saeng को सम्झनाहरु र फ्ल्यासब्याकहरु संग गहिरो भावना जडान छ जुन हिबिस्कसले उनलाई फिर्ता ल्याउँछ। कथाको एक बिन्दुमा, उनी आफ्नी हजुरआमाको लागि शोकमा रुन्छिन् किनभने हिबिस्कस बिरुवाहरूले सम्झनाहरूको बारेमा सचेत गराउँछन्। पछि कथामा, उनी बिरुवालाई आमाकहाँ लैजान्छिन्। सुरुमा @PERSON1 अप्ठ्यारो हुन्छ तर त्यसपछि उनी आफ्नी छोरीको कार्य र भावना बुझ्छिन्। सेङले आफ्नो परीक्षा पास नगरेकोमा दुखी छिन् र उनकी आमाले त्यो बुझिन्। मलाई लाग्छ लेखकले कथालाई यसरी समाप्त गर्छ किनभने पाठकले देख्न चाहन्छ कि हिबिस्कसहरू सेङको लागि धेरै महत्त्वपूर्ण छ र उनको विगतको सम्झना गराउँदछ, उनीसँग जारी राख्न र पास गर्ने लक्ष्यमा पुग्नको लागि कारण र प्रेरणा हुनेछ।"
10616,4,"Since it is getting close to winter the geese are going south. The plants are losing there leaves. Saeng says that she will take the test again. It seems that when the geese return and the hibiscus buds it will give her hope and confidence. Especially the hibiscus because it reminds her of her homeland and her grandmother, when she first saw it and held the leaf it brought a tear to her eye. And when it comes back next year it will rejuvinate her.",2.0,"जाडो नजिकिदै गर्दा घाँसहरु दक्षिणतर्फ जान थालेका छन् । त्यहाँ बिरुवाहरू पातहरू हराउँदैछन्। सेङले फेरि परीक्षा दिने बताइन् । यस्तो देखिन्छ कि जब गीज फर्किन्छ र हिबिस्कस कोपिलाहरूले उसलाई आशा र आत्मविश्वास दिन्छ। विशेष गरी हिबिस्कस किनभने यसले उनलाई उनको मातृभूमि र उनको हजुरआमाको सम्झना गराउँछ, जब उनले पहिलो पटक यसलाई देखे र पात समातिन्, यसले उनको आँखामा आँसु ल्यायो। र जब यो अर्को वर्ष फिर्ता आउँछ तब उसलाई पुनर्जीवित हुनेछ।"
10617,4,The auther concludes the story with this paragraph because she thinks that it will explain what happened to saeng very well.,0.0,लेखकले यस अनुच्छेदको साथ कथा समाप्त गर्छिन् किनभने उनी सोच्दछिन् कि यसले सेङलाई के भयो भनेर राम्रोसँग व्याख्या गर्नेछ।
10618,4,"The author concludes her story with that last paragraph because it shows the relasonship between saeng and the habiscas, and how much just seeing it feels. It also shows that the habiscus  motivates her because it reminds her of her home land that she loves so much and that its like have a pysical memorie of her home land",1.0,"लेखकले अन्तिम अनुच्छेदको साथ आफ्नो कथा समाप्त गर्छिन् किनभने यसले सेङ र हबिस्कस बीचको सम्बन्ध देखाउँछ, र यो देख्दा कति महसुस हुन्छ। यसले यो पनि देखाउँछ कि ह्याबिस्कसले उनलाई उत्प्रेरित गर्छ किनभने यसले उनलाई उनको गृहभूमिको सम्झना गराउँछ कि उनी धेरै माया गर्छिन् र यो जस्तै उनको गृहभूमिको शारीरिक सम्झना छ।"
10619,4,"The author is relating to that when the geese are ready, they will come back, when the flower is ready it will begin bud and grow. When she is ready she will take the test, is what is being said. She is explaining that she needs time just as the geese and flowers do as well. So you can compare saeng to both the geese and hibiscus, because they too need time in a way for when they are ready to do what they do. In a way saeng has molded as one with both objects.",2.0,"लेखकले हँसिलो तयार भएपछि फर्केर आउँछन्, जब फूल तयार हुन्छ तब कोपिला पलाउन थाल्छ र हुर्कन थाल्छ । उनी तयार भएपछि परीक्षा दिनेछन्, भनिएको छ । हँसिलो र फूलले जस्तै आफूलाई पनि समय चाहिएको उनको भनाइ छ । त्यसोभए तपाईले सेङलाई गिज र हिबिस्कस दुवैसँग तुलना गर्न सक्नुहुन्छ, किनकि उनीहरूलाई पनि उनीहरूले के गर्न तयार छन् भनेर समय चाहिन्छ। एक हिसाबले सेङले दुवै वस्तुलाई एउटै रूपमा ढालेको छ।"
10620,4,"I think the Author ends this as the concluding sentence because it symbolize’s how the girl presecive things. The girl means when the geese return and the hibiscus is budding it means that it is going to be warm again, @CAPS1 means when it is warm again it brings her spirit up because it reminds her of her homeland. I think by her being remind of her homeland would help her take the test easier because she will be more happy. @CAPS1 I think will help her do better on the test. For example, the author said in the story that the flower bring her comfort @CAPS1 I think being comfortable is the best way to succeed and pass the test. In conclusion I think the author ends the story like that because he wanted the readers to understand a connection with the girl and her homeland, and how flower comfort her.",2.0,"मलाई लाग्छ कि लेखकले यसलाई समापन वाक्यको रूपमा समाप्त गर्दछ किनभने यसले केटीले कसरी चीजहरू पूर्वनिर्धारित गर्छ भन्ने प्रतीक हुन्छ। केटीको अर्थ जब गिज फर्किन्छ र हिबिस्कस अंकुरित हुन्छ यसको मतलब यो फेरि न्यानो हुन गइरहेको छ, @CAPS1 को मतलब जब यो फेरि न्यानो हुन्छ यसले उसको आत्मालाई ल्याउँछ किनभने यसले उसलाई आफ्नो मातृभूमिको सम्झना गराउँछ। मलाई लाग्छ कि उसको मातृभूमिको सम्झनाले उसलाई परीक्षा दिन सजिलो हुन्छ किनभने ऊ अझ खुसी हुनेछ। @CAPS1 मलाई लाग्छ कि उसलाई परीक्षणमा अझ राम्रो गर्न मद्दत गर्नेछ। उदाहरणका लागि, लेखकले कथामा भनेकी छिन् कि फूलले उसलाई आराम दिन्छ @CAPS1 मलाई लाग्छ कि आरामदायी हुनु नै सफल हुने र परीक्षा पास गर्ने उत्तम तरिका हो। अन्तमा मलाई लाग्छ कि लेखकले यसरी कथाको अन्त्य गरे किनभने उनी पाठकहरूले केटी र उनको मातृभूमिसँगको सम्बन्ध बुझ्न चाहन्छन् र फूलले उनलाई कसरी सान्त्वना दिन्छ।"
10621,4,the author concludes the story with that paragraph because it sounds like a interesiting ending paragraph that have something to do with the story,0.0,लेखकले त्यो अनुच्छेदको साथ कथा समाप्त गर्दछ किनभने यो एक रोचक अन्त्य अनुच्छेद जस्तो लाग्छ जुन कथासँग केहि गर्न सकिन्छ।
10622,4,I think the author concludes the story with that saying because it shows that she is adappting to the new place. It @CAPS1 shows that she isent going to give up. Just like the geese don’t give up flying back and forth ever winter and spring. ,1.0,मलाई लाग्छ लेखकले त्यही भनाइले कथाको अन्त्य गर्छ किनभने यसले उनी नयाँ ठाउँमा छाँटकाँट गरिरहेको देखाउँछ। यसले @CAPS1 ले देखाउँछ कि उनी हार मान्दैनन्। जसरी हंसले हिउँद र वसन्तमा उड्न छाड्दैन।
10623,4,"In the short story “Winter Hibiscus” Saeng decides to retake failed driver’s test in the spring. She does so because she is comforted on the moderate weather of the spring. It reminds her of home, and Saeng is very closely attached to home. It reminds me of all the places I’ve been and how I still remember my favorite one. Like Saeng, I buy objects that remind me of my old home Saeng’s commitment to her old home makes me feel less different when I miss my old home.",1.0,"छोटो कथा ""विन्टर हिबिस्कस"" मा सेङले वसन्तमा असफल ड्राइभरको परीक्षा फिर्ता लिने निर्णय गर्छ। उनी वसन्तको मध्यम मौसममा सान्त्वना पाएकाले त्यसो गर्छिन्। यसले उनलाई घरको सम्झना दिलाउँछ, र सेङ घरसँग धेरै नजिक छ। यसले मलाई म गएका सबै ठाउँहरू र कसरी म अझै पनि मेरो मनपर्ने ठाउँहरू सम्झन्छु। Saeng जस्तै, म मेरो पुरानो घर Saeng को उनको पुरानो घर को प्रतिबद्धता को सम्झना गराउने चीजहरु किन्छु जब म मेरो पुरानो घर सम्झन्छु मलाई कम फरक महसुस गराउँछ।"
10624,4,The author concludes the story with that paragraph because Saeng is going to start over and do better the second time around because she doesn’t want to disappoint herself. That is why the author concludes the story with this paragraph.,1.0,लेखकले त्यो अनुच्छेदको साथ कथा समाप्त गर्छ किनभने सेङले दोस्रो पटक सुरु गर्न र राम्रो गर्न गइरहेको छ किनभने उनी आफूलाई निराश गर्न चाहँदैनन्। त्यसैले लेखकले यो अनुच्छेदको साथ कथा समाप्त गर्दछ।
10625,4,"I think that the author concludes the story like this because it shows a new beginning. When the spring comes, everything comes back to life. Plants grow back, animals are seen again and the sun shines bright. This is a new beginning for them so it can be seen the same for her. She could try again because it gives her another chance. Another reason he ended the story like this is because Saeng loves nature. Maybe when nature is back around her it will give her hope and confidence to pass her test.",1.0,"मलाई लाग्छ कि लेखकले कथालाई यसरी टुङ्ग्याउँछ किनभने यसले नयाँ सुरुवात देखाउँछ। जब वसन्त आउँछ, सबै चीजहरू जीवनमा फर्किन्छन्। बिरुवाहरू फेरि बढ्छन्, जनावरहरू फेरि देखिन्छन् र सूर्य उज्यालो हुन्छ। यो उनीहरूको लागि नयाँ सुरुवात हो त्यसैले यो उनको लागि पनि देख्न सकिन्छ। उनी फेरि प्रयास गर्न सक्छिन् किनभने यसले उनलाई अर्को मौका दिन्छ। उनले यसरी कथा समाप्त गर्नुको अर्को कारण साएङलाई प्रकृति मन परेको हो। हुनसक्छ जब प्रकृति उनको वरिपरि फर्कन्छ तब उसलाई उनको परीक्षा पास गर्ने आशा र आत्मविश्वास दिनेछ।"
10626,4,"The last paragraph of the story was: “When they come back, Saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again.” I think the author concluded the story with that paragraph to show that she is adapting and that she is starting to accept the change. I think that because throughout the story she is upset and not really liking the change. “And in the warm moist shelter of the greenhouse, Saeng broke down and wept.” The text says. This last paragraph seems optimistic talking about the flower blooming and the geese returning which seems like she is starting to accept the change. In my opinion, the author added  that paragraph to finish the story to show that Saeng is starting to accept the change and be optimistic.",2.0,"कथाको अन्तिम अनुच्छेद थियो: ""जब तिनीहरू फिर्ता आउँछन्, सेङले चुपचाप आफैंसँग वाचा गरे, वसन्तमा, जब हिउँ पग्लन्छ र गिजहरू फर्किन्छन् र यो हिबिस्कस उभिन्छ, तब म फेरि त्यो परीक्षा लिनेछु।"" मलाई लाग्छ कि लेखकले त्यो अनुच्छेदको साथ कथा समाप्त गरे कि उनी अनुकूलन गरिरहेकी छिन् र उनले परिवर्तन स्वीकार गर्न थालेकी छिन्। मलाई लाग्छ किनभने कथा भरि उनी निराश छिन् र वास्तवमा परिवर्तन मन पराउँदैनन्। ""र ग्रीनहाउसको न्यानो ओसिलो आश्रयमा, सेङ भाँचियो र रोयो।"" पाठमा भनिएको छ । यो अन्तिम अनुच्छेद फूल फुल्ने र गिज फर्किने बारे कुरा गर्दै आशावादी देखिन्छ जुन उसले परिवर्तनलाई स्वीकार गर्न थालेको जस्तो देखिन्छ। मेरो विचारमा, लेखकले कथा समाप्त गर्नको लागि अनुच्छेद थपे कि साएङ परिवर्तनलाई स्वीकार गर्न र आशावादी हुन थालेको देखाउन।"
10627,4,Saeng told her mother that she failed the test. She she what to make up for it. By helping out in the graden. Her mother usher in and started to make dinner.,1.0,सेङले आफ्नी आमालाई परीक्षामा फेल भएको बताएकी थिइन्। त्यसको पूर्ति के गर्ने उनी । ग्रेडमा मद्दत गरेर। आमा भित्र पसिन् र खाना बनाउन थालिन् ।
10628,4,"The Author concludes that, when the geese come back she will take the test because she believes she will be more ready for the test then it will be easier in the spring. This will give her more time to learn & study & hopefully her head will be more focused instead of thinking about her home. It will be easier to complete the drivers test in spring. She feels bad like she let her mother down for failing it, “I just stared at the hibiscus,” this tells that she felt to ashamed to even look at her mother. So next spring she wants to make her mom happy & pass cause she will be ready.",2.0,"लेखकले निष्कर्ष निकाल्छ कि जब गिज फिर्ता आउँछ उसले परीक्षा लिन्छ किनभने उनी विश्वास गर्छिन् कि उनी परीक्षणको लागि अझ तयार हुनेछन् र वसन्तमा यो सजिलो हुनेछ। यसले उनलाई सिक्न र अध्ययन गर्न थप समय दिनेछ र आशा छ कि उनको टाउको आफ्नो घरको बारेमा सोच्नुको सट्टा बढी केन्द्रित हुनेछ। वसन्तमा ड्राइभर परीक्षण पूरा गर्न सजिलो हुनेछ। उनलाई नराम्रो लाग्छ कि उनले आफ्नी आमालाई असफल भएकोमा निराश पारे, ""मैले भर्खर हिबिस्कसलाई हेरें,"" यसले बताउँछ कि उनले आफ्नी आमालाई हेर्न पनि लाज महसुस गरे। त्यसैले अर्को वसन्तमा उनी आफ्नी आमालाई खुशी पार्न चाहन्छिन् र उनी तयार हुनेछिन्।"
10629,4,"The reason the author chose this paragraph is because the paragraph means that when the snow melt and all the geese returned, the flowers @CAPS1. That one flower she had to @CAPS2 tests on.",0.0,"लेखकले यो अनुच्छेद रोज्नुको कारण यो हो कि अनुच्छेदको अर्थ जब हिउँ पग्लिन्छ र सबै गिजहरू फर्किन्छन्, फूलहरू @CAPS1। त्यो एउटा फूलमा उनले @CAPS2 परीक्षण गर्नुपरेको थियो।"
10630,4,"The author concludes the story with the paragraph she did; to tell people never to give up. She tells people never to give up through this method because she realizes at the end, she will be prepared. In the story the line “.. Slowly fading into the distance.” Could mean she realizes what happens; happens and never stop doing or going to a goal you want. One more reason she @MONTH1 have used this is, that even tho your down you have friends and family to pick you up from it. The line “… Through the quiet repition of season upon season.”. This basically said that she just needed to get into routine and she will be able to do it.",2.0,"लेखकले उनले गरेको अनुच्छेदको साथ कथा समाप्त हुन्छ; मानिसहरूलाई कहिल्यै हार नमान्नुहोस् भन्न। उनी मानिसहरूलाई यस विधिबाट कहिल्यै हार नमान्न भन्छिन् किनभने उनी अन्तमा महसुस गर्छिन्, उनी तयार हुनेछिन्। कथामा पङ्क्ति "".. बिस्तारै दूरीमा ओइलाउँदैछ।"" के हुन्छ भनेर उसलाई थाहा हुन सक्छ; हुन्छ र आफूले चाहेको लक्ष्यमा पुग्न वा गर्न कहिल्यै नछोड्नुहोस्। उनले @MONTH1 ले यो प्रयोग गरेकी अर्को एउटा कारण यो हो कि तपाई तल भए पनि तपाईलाई यसबाट उठाउन तपाईका साथी र परिवार छन्। रेखा ""... सिजनमा सिजनको शान्त पुनरावृत्ति मार्फत।""। यसले मूलतया भन्यो कि उनी केवल दिनचर्यामा जान आवश्यक छ र उनी यो गर्न सक्षम हुनेछिन्।"
10631,4,"The author concludes the story with this sentence because she wanted to make a comparison between flowers and the test. To finish with this shows she will try season after season just like geese come back every year. Since she tries to make a??? Shows she hasn’t given up she will keep trying year after year. Also, it says that this girl is determined and she won’t stop trying till she gets it right. Next, this last paragraph can tell you about the whole story. Lastly, I think it gives a feeling for the whole story.",2.0,"लेखकले यो वाक्यको साथ कथाको अन्त्य गर्छ किनभने उनी फूल र परीक्षण बीचको तुलना गर्न चाहन्थे। यस शोको साथ समाप्त गर्न उनले सिजन पछि सिजन प्रयास गर्नेछिन् जसरी हर वर्ष फिर्ता आउँछन्। उसले एक बनाउन कोशिस गरेको देखि ??? उनले हार नमानेको देखाउँछ उनी वर्षौं वर्ष प्रयास गरिरहनेछिन्। साथै, यो भन्छिन् कि यो केटी दृढ छ र उसले यो सही नभएसम्म प्रयास गर्न छोड्दैन। अर्को, यो अन्तिम अनुच्छेदले तपाईंलाई सम्पूर्ण कथाको बारेमा बताउन सक्छ। अन्तमा, मलाई लाग्छ कि यसले सम्पूर्ण कथाको लागि भावना दिन्छ।"
10632,4,The author concludes the story with that paragraph so the reader has something to think about.When the author concludes with something like that he/she wants the reader to make there own ending or pridicshon. And some times it means a sequel.,1.0,लेखकले त्यो अनुच्छेदको साथ कथाको अन्त्य गर्दछ ताकि पाठकले सोच्नको लागि केहि छ। जब लेखकले त्यस्तो केहि कुराको साथ समापन गर्दछ तब उसले पाठकले त्यहाँ आफ्नै अन्त्य वा pridicshon बनाउन चाहन्छ। र कहिलेकाहीँ यसको अर्थ सिक्वेल हुन्छ।
